seed_param,seed_sim,condition,ID,Pro,Lid,Mep,Bup,Lid+Adr
6,2,3,56,80,85,85,95,Inf
6,2,3,57,60,70,85,110,Inf
6,2,3,58,60,75,85,105,Inf
6,2,3,59,60,75,100,120,Inf
6,2,3,60,45,65,80,95,Inf
6,2,3,61,50,65,80,115,Inf
6,2,3,62,65,65,90,90,Inf
6,2,3,63,60,90,90,120,Inf
6,2,3,64,75,70,95,115,Inf
6,2,3,65,50,70,70,75,150
6,2,3,66,60,85,80,105,Inf
6,2,3,67,60,70,85,90,Inf
6,2,3,68,45,65,65,95,165
6,2,3,69,70,80,75,105,Inf
6,2,3,70,60,75,105,105,Inf
6,2,3,71,70,100,85,125,Inf
6,2,3,72,40,60,70,85,Inf
6,2,3,73,65,55,75,100,180
6,2,3,74,60,75,75,105,Inf
6,2,3,75,40,65,75,100,175
6,2,3,76,50,95,90,100,Inf
6,2,3,77,40,50,65,90,155
6,2,3,78,50,45,70,80,140
6,2,3,79,65,85,80,115,Inf
6,2,3,80,60,65,85,95,Inf
6,2,3,81,65,70,100,150,Inf
6,2,3,82,70,65,95,120,Inf
6,2,3,83,45,90,90,100,Inf
6,2,3,84,60,65,70,120,Inf
6,2,3,85,55,60,70,80,165
6,2,3,86,65,55,75,105,165
6,2,3,87,65,90,95,105,Inf
6,2,3,88,50,60,80,90,Inf
6,2,3,89,35,65,70,65,145
6,2,3,90,65,80,80,115,Inf
6,2,3,91,65,75,65,110,Inf
6,2,3,92,50,65,80,70,Inf
6,2,3,93,50,55,75,105,140
6,2,3,94,80,65,75,90,Inf
6,2,3,95,65,95,75,95,Inf
6,2,3,96,60,60,65,95,Inf
6,2,3,97,45,65,65,100,Inf
6,2,3,98,40,70,65,80,Inf
6,2,3,99,75,80,75,120,Inf
6,2,3,100,70,70,105,105,Inf
6,2,4,1,50,60,65,90,Inf
6,2,4,2,55,70,65,105,Inf
6,2,4,3,35,65,95,65,170
6,2,4,4,65,65,75,80,Inf
6,2,4,5,70,95,65,90,Inf
6,2,4,6,70,65,85,135,Inf
6,2,4,7,60,75,70,95,Inf
6,2,4,8,75,95,80,90,Inf
6,2,4,9,55,60,80,105,Inf
6,2,4,10,65,85,80,135,Inf
6,2,4,11,20,60,70,100,140
6,2,4,12,75,80,90,85,Inf
6,2,4,13,50,70,85,100,Inf
6,2,4,14,55,65,75,80,170
6,2,4,15,65,70,80,100,Inf
6,2,4,16,50,60,75,110,175
6,2,4,17,50,85,95,100,Inf
6,2,4,18,40,70,90,160,160
6,2,4,19,75,85,95,115,Inf
6,2,4,20,70,60,75,95,165
6,2,4,21,60,85,95,80,Inf
6,2,4,22,75,80,90,145,Inf
6,2,4,23,70,70,70,90,Inf
6,2,4,24,45,60,85,95,Inf
6,2,4,25,50,65,80,135,Inf
6,2,4,26,40,75,85,115,Inf
6,2,4,27,75,85,80,90,Inf
6,2,4,28,60,70,75,130,Inf
6,2,4,29,60,85,95,85,Inf
6,2,4,30,65,65,85,120,Inf
6,2,4,31,80,75,85,95,180
6,2,4,32,75,75,95,125,Inf
6,2,4,33,40,60,105,110,Inf
6,2,4,34,55,80,75,115,Inf
6,2,4,35,80,70,70,95,Inf
6,2,4,36,50,60,70,85,Inf
6,2,4,37,55,55,80,110,175
6,2,4,38,70,70,80,110,Inf
6,2,4,39,60,75,70,110,Inf
6,2,4,40,45,60,85,100,Inf
6,2,4,41,75,55,90,120,170
6,2,4,42,45,60,85,115,175
6,2,4,43,45,55,70,80,165
6,2,4,44,55,65,85,95,Inf
6,2,4,45,40,50,75,65,145
6,2,4,46,70,55,60,85,145
6,2,4,47,45,60,70,95,Inf
6,2,4,48,45,60,70,90,170
6,2,4,49,70,60,65,140,Inf
6,2,4,50,90,75,115,130,Inf
6,2,4,51,65,70,85,125,Inf
6,2,4,52,90,65,80,105,Inf
6,2,4,53,55,80,115,85,Inf
6,2,4,54,60,60,70,105,Inf
6,2,4,55,60,95,80,120,Inf
6,2,4,56,90,75,70,100,Inf
6,2,4,57,75,60,80,125,175
6,2,4,58,60,80,85,105,Inf
6,2,4,59,65,65,75,105,Inf
6,2,4,60,45,65,85,95,Inf
6,2,4,61,45,70,80,110,Inf
6,2,4,62,65,70,85,90,Inf
6,2,4,63,60,95,95,135,Inf
6,2,4,64,70,75,85,115,Inf
6,2,4,65,50,75,75,70,170
6,2,4,66,60,80,80,100,Inf
6,2,4,67,55,75,90,85,Inf
6,2,4,68,50,45,65,115,140
6,2,4,69,70,75,85,105,Inf
6,2,4,70,65,60,120,120,Inf
6,2,4,71,70,120,100,125,Inf
6,2,4,72,45,75,70,80,Inf
6,2,4,73,75,50,70,115,135
6,2,4,74,60,60,80,100,Inf
6,2,4,75,45,60,85,110,Inf
6,2,4,76,55,85,80,110,Inf
6,2,4,77,40,55,70,95,160
6,2,4,78,50,50,60,75,135
6,2,4,79,60,90,85,115,Inf
6,2,4,80,60,65,90,90,180
6,2,4,81,55,65,90,150,Inf
6,2,4,82,65,75,90,135,Inf
6,2,4,83,40,100,90,85,Inf
6,2,4,84,65,70,70,125,Inf
6,2,4,85,50,55,75,80,175
6,2,4,86,60,50,75,105,140
6,2,4,87,60,85,85,110,Inf
6,2,4,88,55,65,85,100,Inf
6,2,4,89,35,70,60,60,Inf
6,2,4,90,70,75,80,100,Inf
6,2,4,91,70,75,65,105,Inf
6,2,4,92,55,60,85,80,Inf
6,2,4,93,55,60,90,90,130
6,2,4,94,65,75,75,95,Inf
6,2,4,95,60,90,75,115,Inf
6,2,4,96,60,60,80,90,165
6,2,4,97,50,65,70,105,165
6,2,4,98,40,65,70,90,Inf
6,2,4,99,70,70,75,125,Inf
6,2,4,100,85,70,90,105,Inf
6,3,1,1,55,75,65,85,Inf
6,3,1,2,55,70,60,115,Inf
6,3,1,3,50,70,105,60,Inf
6,3,1,4,70,75,75,85,Inf
6,3,1,5,75,85,70,90,Inf
6,3,1,6,75,65,85,130,Inf
6,3,1,7,55,90,70,90,Inf
6,3,1,8,70,90,75,95,Inf
6,3,1,9,60,80,80,110,Inf
6,3,1,10,50,85,70,130,Inf
6,3,1,11,25,55,80,100,165
6,3,1,12,70,80,110,90,Inf
6,3,1,13,45,65,85,110,Inf
6,3,1,14,60,65,80,80,180
6,3,1,15,75,65,75,110,Inf
6,3,1,16,65,65,70,115,Inf
6,3,1,17,50,95,85,95,Inf
6,3,1,18,40,70,95,125,165
6,3,1,19,55,90,85,115,Inf
6,3,1,20,70,55,75,100,170
6,3,1,21,60,75,70,90,Inf
6,3,1,22,75,70,65,135,180
6,3,1,23,75,80,65,95,Inf
6,3,1,24,55,60,85,95,Inf
6,3,1,25,45,70,75,130,Inf
6,3,1,26,40,75,75,115,Inf
6,3,1,27,85,85,90,85,Inf
6,3,1,28,65,50,80,125,Inf
6,3,1,29,70,75,90,70,Inf
6,3,1,30,65,60,75,130,150
6,3,1,31,85,65,75,85,Inf
6,3,1,32,75,70,95,115,Inf
6,3,1,33,40,60,90,105,170
6,3,1,34,40,75,75,145,Inf
6,3,1,35,65,75,55,100,Inf
6,3,1,36,70,70,75,90,Inf
6,3,1,37,60,65,85,100,170
6,3,1,38,70,75,65,120,Inf
6,3,1,39,70,60,70,110,Inf
6,3,1,40,50,55,85,90,Inf
6,3,1,41,65,50,90,110,170
6,3,1,42,45,60,70,95,Inf
6,3,1,43,60,60,85,90,180
6,3,1,44,40,65,80,90,Inf
6,3,1,45,50,65,90,70,165
6,3,1,46,70,60,65,80,160
6,3,1,47,50,80,75,105,Inf
6,3,1,48,45,60,60,95,Inf
6,3,1,49,65,70,65,155,175
6,3,1,50,65,75,95,135,Inf
6,3,1,51,60,75,90,130,Inf
6,3,1,52,95,65,75,95,Inf
6,3,1,53,55,55,90,85,Inf
6,3,1,54,60,55,75,95,165
6,3,1,55,55,85,90,105,Inf
6,3,1,56,85,75,65,90,180
6,3,1,57,45,60,75,125,Inf
6,3,1,58,60,80,80,100,Inf
6,3,1,59,65,55,80,110,Inf
6,3,1,60,50,85,90,100,Inf
6,3,1,61,50,70,80,140,Inf
6,3,1,62,60,75,115,90,Inf
6,3,1,63,40,75,75,95,Inf
6,3,1,64,60,60,80,120,Inf
6,3,1,65,55,80,75,80,Inf
6,3,1,66,60,100,85,110,Inf
6,3,1,67,55,60,90,105,180
6,3,1,68,60,55,75,110,155
6,3,1,69,70,75,70,90,Inf
6,3,1,70,70,65,115,90,155
6,3,1,71,55,100,85,100,Inf
6,3,1,72,50,85,75,90,Inf
6,3,1,73,90,60,65,105,150
6,3,1,74,60,70,75,90,Inf
6,3,1,75,45,65,80,140,Inf
6,3,1,76,45,80,75,105,Inf
6,3,1,77,50,50,75,105,175
6,3,1,78,55,60,80,80,135
6,3,1,79,60,85,95,115,Inf
6,3,1,80,70,55,90,75,Inf
6,3,1,81,45,60,85,155,Inf
6,3,1,82,65,65,100,140,Inf
6,3,1,83,45,85,90,90,Inf
6,3,1,84,70,65,70,130,175
6,3,1,85,65,75,75,80,Inf
6,3,1,86,60,55,65,105,150
6,3,1,87,50,90,95,100,Inf
6,3,1,88,60,65,80,90,Inf
6,3,1,89,45,70,60,70,Inf
6,3,1,90,70,85,70,110,Inf
6,3,1,91,75,75,65,100,Inf
6,3,1,92,50,70,85,80,Inf
6,3,1,93,50,45,70,105,165
6,3,1,94,75,75,75,105,Inf
6,3,1,95,60,80,65,100,Inf
6,3,1,96,65,60,60,100,Inf
6,3,1,97,45,65,75,95,Inf
6,3,1,98,45,70,75,90,Inf
6,3,1,99,75,65,75,110,Inf
6,3,1,100,75,65,85,105,Inf
6,3,2,1,55,60,75,85,Inf
6,3,2,2,55,75,65,125,Inf
6,3,2,3,50,65,90,65,180
6,3,2,4,70,70,80,70,Inf
6,3,2,5,60,85,75,90,Inf
6,3,2,6,75,70,75,125,Inf
6,3,2,7,60,85,70,110,Inf
6,3,2,8,65,90,75,80,Inf
6,3,2,9,55,65,75,105,Inf
6,3,2,10,55,85,80,135,Inf
6,3,2,11,25,60,80,95,175
6,3,2,12,80,80,95,80,Inf
6,3,2,13,45,65,90,110,Inf
6,3,2,14,55,60,80,80,Inf
6,3,2,15,75,55,75,110,Inf
6,3,2,16,60,70,70,120,Inf
6,3,2,17,50,90,90,90,Inf
6,3,2,18,50,75,90,135,175
6,3,2,19,65,80,80,115,Inf
6,3,2,20,70,60,75,100,160
6,3,2,21,60,85,65,85,Inf
6,3,2,22,70,60,80,130,180
6,3,2,23,75,80,75,90,Inf
6,3,2,24,50,70,85,95,Inf
6,3,2,25,55,60,75,125,180
6,3,2,26,40,65,75,130,Inf
6,3,2,27,80,80,85,95,Inf
6,3,2,28,70,60,70,130,175
6,3,2,29,60,80,85,70,Inf
6,3,2,30,65,65,75,135,155
6,3,2,31,90,70,65,90,Inf
6,3,2,32,75,75,90,120,Inf
6,3,2,33,35,60,95,105,165
6,3,2,34,45,80,75,130,Inf
6,3,2,35,80,90,65,100,Inf
6,3,2,36,50,65,60,85,Inf
6,3,2,37,55,65,75,105,145
6,3,2,38,60,65,75,115,Inf
6,3,2,39,70,75,70,105,Inf
6,3,2,40,45,65,80,95,Inf
6,3,2,41,65,55,90,135,170
6,3,2,42,50,75,80,85,165
6,3,2,43,50,60,75,75,145
6,3,2,44,40,75,85,95,Inf
6,3,2,45,45,55,75,75,175
6,3,2,46,70,50,75,80,155
6,3,2,47,40,70,95,105,Inf
6,3,2,48,50,65,60,110,Inf
6,3,2,49,65,75,65,160,Inf
6,3,2,50,70,80,90,125,Inf
6,3,2,51,55,65,85,120,Inf
6,3,2,52,75,70,80,100,Inf
6,3,2,53,60,95,90,80,Inf
6,3,2,54,65,60,75,105,175
6,3,2,55,55,95,70,95,Inf
6,3,2,56,90,70,70,85,Inf
6,3,2,57,70,55,75,130,Inf
6,3,2,58,55,75,70,110,Inf
6,3,2,59,70,60,75,100,Inf
6,3,2,60,45,70,100,90,Inf
6,3,2,61,55,70,90,130,Inf
6,3,2,62,55,65,95,90,Inf
6,3,2,63,50,75,105,110,Inf
6,3,2,64,65,70,75,140,Inf
6,3,2,65,60,65,70,85,Inf
6,3,2,66,50,70,90,105,Inf
6,3,2,67,60,65,85,100,Inf
6,3,2,68,60,60,65,105,165
6,3,2,69,80,65,75,95,Inf
6,3,2,70,65,65,80,115,165
6,3,2,71,60,90,90,130,Inf
6,3,2,72,50,75,70,85,Inf
6,3,2,73,75,65,70,105,155
6,3,2,74,55,70,80,90,Inf
6,3,2,75,40,60,75,145,175
6,3,2,76,40,105,85,105,Inf
6,3,2,77,45,60,75,105,140
6,3,2,78,50,45,85,80,145
6,3,2,79,55,80,95,110,Inf
6,3,2,80,60,65,85,80,Inf
6,3,2,81,45,80,85,160,Inf
6,3,2,82,55,80,85,130,Inf
6,3,2,83,45,95,85,95,Inf
6,3,2,84,65,60,90,125,170
6,3,2,85,65,65,80,70,Inf
6,3,2,86,55,55,80,95,145
6,3,2,87,50,100,90,105,Inf
6,3,2,88,55,60,85,95,Inf
6,3,2,89,40,65,70,65,Inf
6,3,2,90,70,65,70,105,Inf
6,3,2,91,85,75,60,100,Inf
6,3,2,92,45,70,85,70,180
6,3,2,93,55,45,80,100,130
6,3,2,94,80,75,80,105,Inf
6,3,2,95,55,85,65,100,Inf
6,3,2,96,60,60,65,95,Inf
6,3,2,97,60,60,75,110,Inf
6,3,2,98,40,70,80,105,Inf
6,3,2,99,70,65,75,110,Inf
6,3,2,100,65,65,85,100,Inf
6,3,3,1,45,75,65,85,Inf
6,3,3,2,60,75,75,120,Inf
6,3,3,3,55,60,90,65,Inf
6,3,3,4,60,70,75,75,Inf
6,3,3,5,70,80,75,90,Inf
6,3,3,6,65,70,85,100,Inf
6,3,3,7,45,75,90,100,170
6,3,3,8,70,85,75,100,Inf
6,3,3,9,60,65,75,105,Inf
6,3,3,10,60,90,85,135,Inf
6,3,3,11,20,55,75,100,160
6,3,3,12,85,70,95,90,Inf
6,3,3,13,55,60,90,105,Inf
6,3,3,14,55,55,65,85,175
6,3,3,15,80,60,75,100,Inf
6,3,3,16,55,60,75,110,170
6,3,3,17,55,95,95,100,Inf
6,3,3,18,40,60,80,125,Inf
6,3,3,19,65,75,90,135,Inf
6,3,3,20,70,65,75,95,160
6,3,3,21,70,80,65,85,Inf
6,3,3,22,80,80,80,120,Inf
6,3,3,23,70,80,65,85,180
6,3,3,24,55,65,80,90,170
6,3,3,25,60,70,80,135,Inf
6,3,3,26,50,70,80,125,Inf
6,3,3,27,85,75,95,100,Inf
6,3,3,28,60,60,80,105,180
6,3,3,29,55,75,80,80,Inf
6,3,3,30,65,65,85,125,Inf
6,3,3,31,85,65,85,85,Inf
6,3,3,32,80,80,110,130,Inf
6,3,3,33,45,70,105,115,140
6,3,3,34,45,75,85,125,Inf
6,3,3,35,80,80,70,110,Inf
6,3,3,36,45,70,65,80,Inf
6,3,3,37,55,65,70,100,180
6,3,3,38,50,65,85,120,Inf
6,3,3,39,60,65,70,105,Inf
6,3,3,40,65,70,85,100,Inf
6,3,3,41,65,60,115,120,165
6,3,3,42,40,55,85,105,175
6,3,3,43,50,60,75,75,160
6,3,3,44,50,65,75,95,Inf
6,3,3,45,40,55,80,65,165
6,3,3,46,65,60,65,90,165
6,3,3,47,40,55,75,100,180
6,3,3,48,50,60,65,90,170
6,3,3,49,65,65,60,150,Inf
6,3,3,50,85,90,105,135,Inf
6,3,3,51,60,75,85,140,Inf
6,3,3,52,80,55,85,115,Inf
6,3,3,53,70,60,100,85,Inf
6,3,3,54,60,55,80,115,Inf
6,3,3,55,70,85,80,100,Inf
6,3,3,56,75,75,85,95,Inf
6,3,3,57,50,60,90,120,Inf
6,3,3,58,65,80,95,105,Inf
6,3,3,59,60,80,90,110,Inf
6,3,3,60,45,65,90,85,Inf
6,3,3,61,50,65,85,105,Inf
6,3,3,62,65,70,80,85,Inf
6,3,3,63,50,90,105,140,Inf
6,3,3,64,65,75,75,120,Inf
6,3,3,65,50,55,70,70,155
6,3,3,66,60,80,90,125,Inf
6,3,3,67,65,75,85,100,Inf
6,3,3,68,55,50,65,100,Inf
6,3,3,69,75,70,85,105,Inf
6,3,3,70,80,60,115,110,Inf
6,3,3,71,70,105,95,160,Inf
6,3,3,72,50,65,70,80,Inf
6,3,3,73,80,55,70,95,155
6,3,3,74,65,70,85,105,Inf
6,3,3,75,45,60,70,120,Inf
6,3,3,76,45,85,85,100,Inf
6,3,3,77,50,50,60,85,155
6,3,3,78,50,50,60,85,130
6,3,3,79,65,80,85,120,Inf
6,3,3,80,65,65,90,90,Inf
6,3,3,81,60,70,85,160,Inf
6,3,3,82,70,65,95,125,Inf
6,3,3,83,45,70,80,95,Inf
6,3,3,84,65,65,65,125,Inf
6,3,3,85,55,65,75,80,170
6,3,3,86,60,55,65,100,145
6,3,3,87,55,80,90,115,Inf
6,3,3,88,65,60,70,100,Inf
6,3,3,89,45,65,60,60,165
6,3,3,90,65,80,70,100,Inf
6,3,3,91,75,70,65,115,Inf
6,3,3,92,45,65,85,85,165
6,3,3,93,50,50,85,100,135
6,3,3,94,80,60,85,90,165
6,3,3,95,55,85,80,100,Inf
6,3,3,96,55,60,70,100,165
6,3,3,97,65,60,65,90,Inf
6,3,3,98,45,65,75,85,Inf
6,3,3,99,65,75,75,115,Inf
6,3,3,100,85,70,100,105,Inf
6,3,4,1,45,70,70,85,Inf
6,3,4,2,60,75,65,115,Inf
6,3,4,3,55,65,95,75,Inf
6,3,4,4,60,70,75,80,Inf
6,3,4,5,65,85,65,100,Inf
6,3,4,6,60,75,95,145,Inf
6,3,4,7,55,80,70,95,Inf
6,3,4,8,70,80,75,95,Inf
6,3,4,9,60,75,80,100,Inf
6,3,4,10,65,80,95,125,Inf
6,3,4,11,20,50,70,85,155
6,3,4,12,80,85,110,90,Inf
6,3,4,13,50,70,90,105,Inf
6,3,4,14,55,60,75,85,180
6,3,4,15,75,65,80,100,Inf
6,3,4,16,60,70,65,115,175
6,3,4,17,55,80,100,115,Inf
6,3,4,18,35,70,95,140,Inf
6,3,4,19,65,75,80,120,Inf
6,3,4,20,65,55,75,95,160
6,3,4,21,70,65,85,90,Inf
6,3,4,22,75,75,75,135,180
6,3,4,23,70,80,70,90,Inf
6,3,4,24,50,60,80,100,Inf
6,3,4,25,60,65,75,130,Inf
6,3,4,26,45,70,80,120,Inf
6,3,4,27,80,95,90,100,Inf
6,3,4,28,65,60,75,120,165
6,3,4,29,55,85,70,80,Inf
6,3,4,30,60,60,80,120,Inf
6,3,4,31,80,70,75,90,Inf
6,3,4,32,90,70,95,120,Inf
6,3,4,33,35,55,100,125,Inf
6,3,4,34,50,80,75,135,Inf
6,3,4,35,65,90,65,100,Inf
6,3,4,36,55,65,60,90,175
6,3,4,37,55,55,75,95,160
6,3,4,38,60,70,80,110,170
6,3,4,39,75,70,70,110,Inf
6,3,4,40,55,55,80,95,Inf
6,3,4,41,70,65,90,115,165
6,3,4,42,35,65,80,85,175
6,3,4,43,60,60,75,65,155
6,3,4,44,55,65,85,95,Inf
6,3,4,45,40,60,80,70,155
6,3,4,46,65,55,65,85,155
6,3,4,47,40,60,75,100,Inf
6,3,4,48,50,60,65,95,160
6,3,4,49,70,70,60,135,Inf
6,3,4,50,80,95,100,130,Inf
6,3,4,51,60,80,95,105,Inf
6,3,4,52,80,60,75,105,Inf
6,3,4,53,70,75,100,90,Inf
6,3,4,54,60,70,65,110,175
6,3,4,55,60,90,75,125,Inf
6,3,4,56,85,65,85,95,Inf
6,3,4,57,65,65,85,120,Inf
6,3,4,58,65,75,80,115,Inf
6,3,4,59,65,60,85,120,Inf
6,3,4,60,45,70,85,95,Inf
6,3,4,61,50,65,80,90,Inf
6,3,4,62,65,75,100,90,Inf
6,3,4,63,50,95,110,105,Inf
6,3,4,64,70,75,85,125,Inf
6,3,4,65,45,55,70,85,160
6,3,4,66,65,90,90,115,Inf
6,3,4,67,55,65,75,90,175
6,3,4,68,60,50,65,95,145
6,3,4,69,75,75,75,95,Inf
6,3,4,70,75,65,85,90,Inf
6,3,4,71,70,90,95,135,Inf
6,3,4,72,50,70,70,90,Inf
6,3,4,73,80,55,65,110,145
6,3,4,74,60,65,80,95,Inf
6,3,4,75,40,70,70,115,165
6,3,4,76,45,85,90,105,Inf
6,3,4,77,40,50,70,95,155
6,3,4,78,50,45,75,80,135
6,3,4,79,65,85,95,125,Inf
6,3,4,80,65,65,80,95,Inf
6,3,4,81,55,70,90,155,Inf
6,3,4,82,75,75,90,140,Inf
6,3,4,83,35,90,80,80,Inf
6,3,4,84,70,65,75,125,180
6,3,4,85,55,65,65,75,Inf
6,3,4,86,55,55,85,95,150
6,3,4,87,60,90,105,115,Inf
6,3,4,88,65,60,80,100,Inf
6,3,4,89,45,65,60,60,180
6,3,4,90,70,80,80,100,Inf
6,3,4,91,65,70,65,110,Inf
6,3,4,92,45,55,80,70,170
6,3,4,93,55,40,60,95,130
6,3,4,94,90,65,70,100,Inf
6,3,4,95,60,80,70,95,Inf
6,3,4,96,60,55,70,90,170
6,3,4,97,55,70,70,110,Inf
6,3,4,98,45,70,70,85,Inf
6,3,4,99,75,75,85,120,Inf
6,3,4,100,80,65,90,105,Inf
6,4,1,1,55,80,65,85,Inf
6,4,1,2,70,80,65,110,Inf
6,4,1,3,50,65,110,60,Inf
6,4,1,4,70,65,75,80,Inf
6,4,1,5,75,95,60,95,Inf
6,4,1,6,75,70,80,140,180
6,4,1,7,50,75,70,100,Inf
6,4,1,8,85,85,80,90,Inf
6,4,1,9,50,85,80,110,175
6,4,1,10,65,85,80,105,Inf
6,4,1,11,20,60,70,105,Inf
6,4,1,12,65,80,90,80,Inf
6,4,1,13,40,75,90,110,Inf
6,4,1,14,65,60,75,85,180
6,4,1,15,75,65,80,95,Inf
6,4,1,16,55,65,70,115,Inf
6,4,1,17,55,85,80,90,Inf
6,4,1,18,40,65,80,130,Inf
6,4,1,19,50,80,80,115,Inf
6,4,1,20,75,65,85,90,170
6,4,1,21,65,65,70,80,Inf
6,4,1,22,65,70,75,140,180
6,4,1,23,70,70,70,85,Inf
6,4,1,24,45,65,95,100,Inf
6,4,1,25,55,65,80,145,170
6,4,1,26,40,65,90,140,Inf
6,4,1,27,75,85,85,85,Inf
6,4,1,28,60,65,80,105,Inf
6,4,1,29,65,75,90,70,Inf
6,4,1,30,65,70,80,120,170
6,4,1,31,85,65,80,90,180
6,4,1,32,80,85,100,110,Inf
6,4,1,33,40,65,100,110,170
6,4,1,34,40,75,75,120,Inf
6,4,1,35,70,90,80,95,Inf
6,4,1,36,60,70,60,90,Inf
6,4,1,37,60,65,75,110,180
6,4,1,38,55,60,75,130,Inf
6,4,1,39,65,65,70,100,Inf
6,4,1,40,40,70,90,95,Inf
6,4,1,41,65,50,100,120,160
6,4,1,42,50,65,80,120,Inf
6,4,1,43,55,55,85,75,135
6,4,1,44,55,60,75,90,Inf
6,4,1,45,50,70,65,75,180
6,4,1,46,80,60,65,80,170
6,4,1,47,45,60,65,100,Inf
6,4,1,48,50,60,60,110,Inf
6,4,1,49,70,70,65,135,Inf
6,4,1,50,70,85,85,120,Inf
6,4,1,51,55,70,75,110,Inf
6,4,1,52,95,60,70,95,Inf
6,4,1,53,55,85,100,75,Inf
6,4,1,54,70,70,80,100,175
6,4,1,55,50,80,70,105,Inf
6,4,1,56,85,60,75,85,Inf
6,4,1,57,50,70,85,125,Inf
6,4,1,58,55,90,85,90,Inf
6,4,1,59,70,75,80,100,180
6,4,1,60,50,65,80,95,Inf
6,4,1,61,50,75,80,110,Inf
6,4,1,62,55,85,95,85,Inf
6,4,1,63,55,100,85,130,Inf
6,4,1,64,65,60,80,125,Inf
6,4,1,65,55,65,70,80,160
6,4,1,66,65,70,80,110,Inf
6,4,1,67,55,70,85,85,Inf
6,4,1,68,65,55,70,115,145
6,4,1,69,65,80,70,100,Inf
6,4,1,70,60,55,115,110,165
6,4,1,71,55,105,85,130,Inf
6,4,1,72,55,75,75,85,Inf
6,4,1,73,95,55,70,110,150
6,4,1,74,60,75,75,85,Inf
6,4,1,75,30,65,75,140,170
6,4,1,76,50,85,80,105,Inf
6,4,1,77,45,65,60,100,175
6,4,1,78,55,50,75,95,125
6,4,1,79,55,90,85,120,Inf
6,4,1,80,60,70,90,95,180
6,4,1,81,50,60,90,150,155
6,4,1,82,60,65,95,125,Inf
6,4,1,83,45,100,90,85,Inf
6,4,1,84,70,50,85,130,Inf
6,4,1,85,65,55,80,85,Inf
6,4,1,86,65,55,85,115,150
6,4,1,87,55,85,75,100,Inf
6,4,1,88,55,65,70,100,Inf
6,4,1,89,45,80,60,70,Inf
6,4,1,90,55,80,75,120,Inf
6,4,1,91,60,75,60,105,Inf
6,4,1,92,40,60,95,85,Inf
6,4,1,93,55,60,75,110,125
6,4,1,94,90,70,70,100,165
6,4,1,95,60,90,70,100,Inf
6,4,1,96,45,65,70,105,Inf
6,4,1,97,50,65,65,105,Inf
6,4,1,98,35,70,75,95,Inf
6,4,1,99,60,70,75,115,Inf
6,4,1,100,50,55,90,105,Inf
6,4,2,1,55,80,65,80,Inf
6,4,2,2,70,90,60,120,Inf
6,4,2,3,45,70,110,60,Inf
6,4,2,4,75,70,75,70,Inf
6,4,2,5,80,95,80,90,Inf
6,4,2,6,75,60,75,120,Inf
6,4,2,7,50,70,70,105,Inf
6,4,2,8,80,95,70,85,Inf
6,4,2,9,60,70,70,120,Inf
6,4,2,10,55,75,95,125,Inf
6,4,2,11,25,55,85,100,175
6,4,2,12,70,90,95,80,Inf
6,4,2,13,40,65,85,105,Inf
6,4,2,14,60,60,70,85,Inf
6,4,2,15,70,65,70,100,Inf
6,4,2,16,55,60,70,115,175
6,4,2,17,50,80,90,90,Inf
6,4,2,18,35,70,85,150,Inf
6,4,2,19,60,90,85,120,Inf
6,4,2,20,70,65,85,100,150
6,4,2,21,65,60,85,85,Inf
6,4,2,22,70,65,70,140,180
6,4,2,23,70,75,70,90,Inf
6,4,2,24,45,60,95,100,Inf
6,4,2,25,45,55,80,135,180
6,4,2,26,35,65,85,120,Inf
6,4,2,27,75,75,90,90,Inf
6,4,2,28,65,65,65,110,170
6,4,2,29,65,60,95,70,Inf
6,4,2,30,60,65,75,140,180
6,4,2,31,85,65,80,85,Inf
6,4,2,32,80,70,90,115,Inf
6,4,2,33,40,55,90,100,180
6,4,2,34,50,85,75,130,Inf
6,4,2,35,65,85,75,90,Inf
6,4,2,36,55,65,65,100,Inf
6,4,2,37,55,60,70,110,165
6,4,2,38,65,55,70,125,180
6,4,2,39,65,60,75,100,170
6,4,2,40,45,75,80,95,Inf
6,4,2,41,55,55,85,115,160
6,4,2,42,40,70,70,95,Inf
6,4,2,43,55,50,80,80,145
6,4,2,44,50,65,80,100,Inf
6,4,2,45,45,60,70,75,Inf
6,4,2,46,70,50,70,80,155
6,4,2,47,45,65,65,95,Inf
6,4,2,48,50,65,60,100,175
6,4,2,49,65,80,55,150,Inf
6,4,2,50,70,75,95,125,Inf
6,4,2,51,60,65,80,120,180
6,4,2,52,100,65,75,100,Inf
6,4,2,53,55,70,110,75,Inf
6,4,2,54,65,60,65,100,Inf
6,4,2,55,65,80,75,115,Inf
6,4,2,56,95,60,70,90,Inf
6,4,2,57,70,65,85,130,Inf
6,4,2,58,60,85,95,100,Inf
6,4,2,59,70,60,90,95,170
6,4,2,60,45,65,95,85,Inf
6,4,2,61,45,75,75,100,Inf
6,4,2,62,60,70,85,80,Inf
6,4,2,63,40,85,95,120,Inf
6,4,2,64,60,65,80,125,Inf
6,4,2,65,55,55,70,75,165
6,4,2,66,55,75,95,110,Inf
6,4,2,67,60,65,90,90,Inf
6,4,2,68,60,55,65,130,135
6,4,2,69,70,75,70,95,Inf
6,4,2,70,75,70,100,105,175
6,4,2,71,60,85,90,125,Inf
6,4,2,72,50,75,70,85,Inf
